VendorNumber,VendorName,Brand,Description,Classification,RetailPrice,UnitPurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,AvgSalesPrice,TotalExciseTax,VendorFreightCost,AllocatedFreightCost,GrossProfit,ProfitMargin%,NetProfit,NetProfitMargin%,StockTurnover,SalesPurchaseRatio,PriceMarkup%,AvgUnitsSoldPerDay,VolumeCategory,PerformanceTier,IsUnderperforming,Cluster,ClusterLabel,PredictedUnderperforming,UnderperformingRiskScore
3960,DIAGEO NORTH AMERICA INC,9145,Smirnoff Kissed Caramel,1,0.99,0.75,50.0,96151,72113.25,92186.0,91264.14000000169,0.9899999999998172,4831.390000000157,257032.07000000007,363.73,19150.890000001687,20.984025050804547,18787.160000001688,20.585478589949286,0.9587627793782696,1.2655668687793393,32.0,251.87,Miniature(≤200ml),High,0,2,Mid Tier Performers,0,0.0039
4692,KOBRAND CORPORATION,5396,Tia Maria Coffee Liqueur,1,19.99,12.14,750.0,5937,72075.17999999989,5800.0,106146.00000000399,18.30995445488116,4569.759999999956,9139.38,364.31,34070.820000004096,32.098072466228416,33706.5100000041,31.75485651838301,0.9769243725787434,1.4727122429663602,64.662273476112,15.85,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0396
8112,MOET HENNESSY USA INC,9388,Hennessy Privilege VSOP,1,25.99,17.14,375.0,4205,72073.69999999994,4030.0,97947.70000000173,24.41062415196705,1581.3700000000283,48347.26,367.84,25874.00000000179,26.416138408560215,25506.16000000179,26.040591050123012,0.9583828775267539,1.3589936412311538,51.63360560093347,11.01,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0657
660,SAZERAC NORTH AMERICA INC.,4783,Mr Boston Apricot Brandy,1,11.99,8.88,1750.0,8115,72061.19999999921,8111.0,105634.8900000042,13.116587823039316,14906.100000000546,17932.329999999994,365.24,33573.69000000499,31.782766091774846,33208.450000004996,31.437009116972312,0.9995070856438694,1.4659052305541034,35.022522522522515,22.16,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.0111
12546,JIM BEAM BRANDS COMPANY,3385,Pinnacle Strawbry Kiwi Vodka,1,16.99,12.97,1750.0,5554,72035.38000000027,5564.0,93629.36000000336,16.832080378250414,10228.09000000043,123880.96999999999,368.7,21593.980000003095,23.063257080901035,21225.280000003095,22.66947034562912,1.0018005041411595,1.2997690856909898,30.994602929838074,15.2,Magnum(1001-1750ml),High,0,0,Standard Portfolio,0,0.0032
8320,SHAW ROSS INT L IMP LTD,8346,Marques de Riscal Rioja Red,2,14.99,9.93,750.0,7248,71972.64000000086,7468.0,116302.32000000354,15.665573627649922,831.9500000000372,3151.9200000000014,362.98,44329.680000002685,38.11590344887474,43966.70000000268,37.803803053972906,1.0303532008830023,1.615924051139463,50.956696878147035,20.4,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0219
3252,E & J GALLO WINERY,34134,Turning Leaf RSV Chard Cal,2,9.99,5.84,1500.0,12276,71691.83999999976,13916.0,142328.8400000051,10.299757273749636,3117.2399999996887,61966.909999999996,361.49,70637.00000000533,49.62943560841415,70275.51000000532,49.375453351550405,1.1335940045617465,1.985286470538426,71.06164383561645,38.02,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.034
1392,CONSTELLATION BRANDS INC,6213,Taylor Red Port,2,7.99,5.51,1500.0,13010,71685.09999999903,12940.0,103390.60000000574,7.989999999999538,2892.7299999997813,79528.99,366.06,31705.50000000671,30.665747176247116,31339.440000006707,30.311691778561073,0.994619523443505,1.4422885648483037,45.00907441016334,35.36,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.011
17035,PERNOD RICARD USA,6402,Avion Silver Tequila,1,41.99,29.62,750.0,2420,71680.40000000026,2350.0,105921.5000000021,45.07964036500332,1853.029999999958,123780.21999999997,367.79,34241.10000000184,32.32686470641104,33873.31000000184,31.97963586240864,0.9710743801652892,1.4776912517229497,41.762322754895344,6.42,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.025
3960,DIAGEO NORTH AMERICA INC,3046,Ciroc Peach Vodka,1,47.99,35.81,1750.0,1995,71440.95000000016,1875.0,93078.25000000057,50.2529796839729,3446.0200000000327,257032.07000000007,360.34,21637.30000000041,23.24635454577227,21276.96000000041,22.859217916108523,0.9398496240601504,1.3028697126787978,34.01284557386205,5.12,Magnum(1001-1750ml),High,0,0,Standard Portfolio,0,0.0219
17035,PERNOD RICARD USA,2623,Ballantines,1,28.99,18.24,1750.0,3915,71409.60000000043,3873.0,112041.27000000354,28.923834586466388,7118.670000000237,123780.21999999997,366.4,40631.67000000311,36.264913812563734,40265.27000000311,35.93789145731911,0.989272030651341,1.5689945049405525,58.93640350877194,10.58,Magnum(1001-1750ml),High,0,0,Standard Portfolio,0,0.0349
3664,WILLIAM GRANT & SONS INC,2368,Balvenie 17 Yr Doublewood,1,139.99,108.52,750.0,657,71297.64000000006,666.0,94993.34000000061,142.47587570621482,525.420000000004,30234.42000000001,361.64,23695.70000000055,24.94459085236965,23334.06000000055,24.563890479059268,1.0136986301369864,1.3323490090275152,28.999262808698873,1.82,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0333
8352,LUXCO INC,8590,Arrow Peppermint Schnapps,1,7.99,5.07,750.0,14042,71192.93999999834,14097.0,108474.03000000562,7.712338719624429,11102.960000000205,10261.599999999997,356.12,37281.09000000727,34.3686779222689,36924.97000000727,34.04037814397175,1.0039168209656744,1.5236627395919895,57.593688362919124,38.52,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0036
9552,M S WALKER INC,4370,Ron Virgin White,1,12.99,7.96,1750.0,8941,71170.3599999999,8298.0,100341.02000000268,12.151996779388448,15247.380000000381,55551.819999999985,361.53,29170.660000002783,29.07152030146993,28809.130000002784,28.71121900096492,0.928084106923163,1.409870906933769,63.19095477386934,22.67,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.0068
480,BACARDI USA INC,3016,Bombay Sapphire East Gin,1,19.99,14.59,750.0,4876,71140.84000000017,5421.0,113409.79000000592,21.06408397967408,4272.689999999953,89286.26999999999,360.4,42268.950000005745,37.270988686253226,41908.550000005744,36.95320307003792,1.111771944216571,1.5941587138977504,37.011651816312536,14.81,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0217
1392,CONSTELLATION BRANDS INC,8329,R Mondavi Chard Pvt Sel,2,7.99,4.68,750.0,15198,71126.64000000064,14417.0,117955.98000000171,8.377609618105136,1611.5899999999813,79528.99,363.21,46829.34000000107,39.700691732628044,46466.130000001074,39.3927717780823,0.9486116594288723,1.6583938170002217,70.72649572649574,39.39,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0063
3960,DIAGEO NORTH AMERICA INC,3148,Ciroc Mango Vodka,1,48.99,35.24,1750.0,2018,71114.3200000001,1465.0,71770.35000000018,48.99000000000044,2692.210000000013,257032.07000000007,358.69,656.0300000000861,0.9140682747124467,297.34000000008615,0.41429364633178656,0.7259663032705649,1.0092250055966236,39.01816118047673,4.0,Magnum(1001-1750ml),High,0,0,Standard Portfolio,1,0.5845
7239,REMY COINTREAU USA INC,500,Remy Martin Louis XIII,1,2999.99,2290.07,750.0,31,70992.17,28.0,85049.72,3041.656666666666,22.099999999999987,16978.669999999995,359.27,14057.550000000003,16.528625843800548,13698.280000000002,16.106202348461586,0.9032258064516129,1.198015499455785,30.999925766461267,0.08,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.1975
4425,MARTIGNETTI COMPANIES,24907,Bogle Old Vine Znfdl Cal,2,10.99,6.89,750.0,10283,70849.86999999994,10216.0,114241.8400000054,11.24469372273798,1136.6800000000355,144929.24,368.54,43391.97000000546,37.982555252964595,43023.43000000546,37.659958908227864,0.9934843917144802,1.6124495358990143,59.50653120464442,27.91,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0102
2561,EDRINGTON AMERICAS,2590,The Black Grouse Scotch,1,46.99,28.98,1750.0,2443,70798.13999999998,1879.0,77304.21000000054,41.16499999999951,3454.42000000005,9654.500000000002,363.03,6506.07000000056,8.416191045740607,6143.04000000056,7.946578847388153,0.7691363078182563,1.0918960582862849,62.146307798481715,5.13,Magnum(1001-1750ml),Low,0,0,Standard Portfolio,0,0.1934
480,BACARDI USA INC,3343,Bombay Sapphire Gin,1,12.49,9.46,375.0,7472,70685.11999999946,7327.0,95177.73000000461,12.989999999999808,2870.799999999945,89286.26999999999,358.1,24492.610000005152,25.733551325508568,24134.510000005153,25.357307849224796,0.9805942184154176,1.3465030546741004,32.029598308668064,20.02,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.011
3664,WILLIAM GRANT & SONS INC,8078,Glenfiddich Special Rsv 12Yr,1,19.99,14.59,375.0,4844,70673.96000000027,4871.0,104263.29000000287,21.487298834233894,1908.7200000000742,30234.42000000001,358.48,33589.33000000261,32.21587387085299,33230.8500000026,31.87205199452433,1.0055739058629232,1.4752716559253576,37.011651816312536,13.31,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0169
4425,MARTIGNETTI COMPANIES,6249,Rodney Strong Chard,2,11.99,7.84,750.0,8999,70552.16000000022,8789.0,110736.6299999985,12.732039134911872,980.1500000000472,144929.24,366.99,40184.469999998284,36.288326635909755,39817.479999998286,35.956918681739566,0.9766640737859762,1.569571080460161,52.93367346938776,24.01,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0219
4425,MARTIGNETTI COMPANIES,24086,Hess Select Chard,2,12.99,7.14,750.0,9877,70521.78,8802.0,106340.61999999936,12.453830238726368,981.5500000000395,144929.24,366.84,35818.839999999356,33.68312127576421,35451.99999999936,33.338154319581335,0.8911612837906246,1.5079117401744448,81.93277310924371,24.05,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0062
3960,DIAGEO NORTH AMERICA INC,3652,Ciroc Pineapple Vodka,1,47.99,37.79,1750.0,1864,70440.55999999995,1823.0,90696.77000000035,50.201498973305775,3350.5500000000143,257032.07000000007,355.29,20256.2100000004,22.333992709994323,19900.9200000004,21.942258803704167,0.9780042918454935,1.2875645792708124,26.991267531092888,4.98,Magnum(1001-1750ml),High,0,0,Standard Portfolio,0,0.0333
4425,MARTIGNETTI COMPANIES,14838,Layer Cake Cab Svgn,2,14.99,7.71,750.0,9134,70423.13999999966,9242.0,127990.29999999888,14.267664233575713,1029.6200000000492,144929.24,366.32,57567.15999999922,44.977752220285225,57200.83999999922,44.69154303099509,1.0118239544558791,1.8174466517681473,94.42282749675746,25.25,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0119
17035,PERNOD RICARD USA,5731,Malibu Passion Fruit Rum,1,11.99,9.02,750.0,7788,70247.76000000008,7232.0,94095.68000000472,13.047288351367996,5698.669999999857,123780.21999999997,360.44,23847.92000000464,25.344330366711247,23487.48000000464,24.96127346122953,0.928608115048793,1.3394829956144454,32.92682926829269,19.76,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0442
9165,ULTRA BEVERAGE COMPANY LLP,2841,High West Double Rye Whiskey,1,34.99,25.73,750.0,2724,70088.51999999971,2609.0,82949.91000000102,31.875669943093037,2056.5299999999543,68054.70000000003,361.06,12861.390000001309,15.50500778120332,12500.33000000131,15.0697330473308,0.9577826725403817,1.1835020913553513,35.98911776136806,7.13,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.016
9165,ULTRA BEVERAGE COMPANY LLP,1730,La Collection NH Summer,2,29.99,19.73,750.0,3552,70080.95999999998,1973.0,53985.26999999984,27.293548795944357,217.83000000000686,68054.70000000003,361.02,-16095.69000000014,-29.81496619355648,-16456.71000000014,-30.48370416597007,0.5554617117117117,0.7703272044218552,52.00202736948808,5.39,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.8443
3664,WILLIAM GRANT & SONS INC,3532,Milagro Reposado Tequila,1,27.99,20.58,750.0,3405,70074.90000000056,3350.0,89568.50000000233,26.79105302745374,2641.1699999999482,30234.42000000001,355.44,19493.600000001767,21.76390137157735,19138.160000001768,21.367065430370356,0.9838472834067548,1.2781823448909897,36.00583090379009,9.15,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0225
6213,MHW LTD,8393,Casamigos Reposado,1,49.99,34.81,750.0,2013,70072.53000000014,2266.0,119878.34000000315,52.99386100386218,1786.9299999999623,9621.580000000002,357.04,49805.81000000301,41.5469633630243,49448.77000000301,41.24912807434747,1.1256830601092895,1.7107751068785857,43.60815857512208,6.19,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0207
12546,JIM BEAM BRANDS COMPANY,2155,McClelland Islay Single Malt,1,37.99,24.05,1750.0,2910,69985.50000000048,3042.0,110955.58000000304,36.53569420035207,5592.550000000169,123880.96999999999,358.21,40970.08000000256,36.92475853850833,40611.870000002564,36.601917632264595,1.045360824742268,1.5854081202535137,57.96257796257797,8.31,Magnum(1001-1750ml),High,0,0,Standard Portfolio,0,0.0554
12546,JIM BEAM BRANDS COMPANY,8064,Canadian Club,1,0.99,0.76,50.0,92054,69961.03999999978,91635.0,90718.65000000305,0.9899999999998126,4800.050000000282,123880.96999999999,358.09,20757.610000003275,22.881303899476656,20399.520000003275,22.486578007942786,0.9954483238099376,1.2967024218050982,30.263157894736842,250.37,Miniature(≤200ml),High,0,2,Mid Tier Performers,0,0.0016
4950,LATITUDE BEVERAGE COMPANY,14240,Ninety+Cellars Lot 2 Svgn Bl,2,8.99,5.36,750.0,13045,69921.20000000007,12614.0,115066.86000000323,9.316891350459779,1409.8399999999863,1609.9999999999995,355.74,45145.66000000316,39.23428517993964,44789.92000000316,38.92512579208463,0.9669605212725182,1.6456648341276052,67.72388059701491,34.46,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0025
9165,ULTRA BEVERAGE COMPANY LLP,26580,Sullivan Toile Cab Svgn Napa,2,21.99,15.06,750.0,4641,69893.46000000022,3093.0,68015.0700000003,21.99000000000048,345.44000000000443,68054.70000000003,360.06,-1878.3899999999267,-2.761726188034385,-2238.4499999999266,-3.2911088674905677,0.6664511958629605,0.973124953321814,46.01593625498007,8.45,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.8139
4425,MARTIGNETTI COMPANIES,24786,Opus One 12,2,245.99,159.73,750.0,437,69802.00999999998,639.0,158963.6100000001,248.7876878612717,71.77000000000001,144929.24,363.09,89161.60000000012,56.08931503254113,88798.51000000013,55.860904266077036,1.4622425629290619,2.277350036195235,54.00363112752772,1.75,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0968
4425,MARTIGNETTI COMPANIES,41537,Mer Soleil Chard Central Cst,2,27.99,18.06,750.0,3861,69729.66000000027,3682.0,104150.58000000179,28.332514827995148,410.17000000001076,144929.24,362.72,34420.920000001526,33.049187052055714,34058.200000001525,32.70092206879783,0.9536389536389537,1.4936338424710718,54.98338870431893,10.06,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0718
3252,E & J GALLO WINERY,31494,Barefoot Merlot Cal,2,8.79,6.02,1500.0,11581,69717.62000000101,10969.0,117027.35000000586,10.827352992802659,2452.41999999993,61966.909999999996,351.53,47309.73000000484,40.426216606632956,46958.20000000484,40.12583383286257,0.9471548225541836,1.6785907206815744,46.01328903654485,29.97,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.0236
4425,MARTIGNETTI COMPANIES,25511,Schug Chard Carneros,2,17.99,12.16,750.0,5733,69713.27999999981,4042.0,72715.58000000044,17.990000000000663,450.67000000001207,144929.24,362.63,3002.3000000006286,4.128826312051159,2639.6700000006285,3.630129884132964,0.7050409907552765,1.043066399974304,47.94407894736841,11.04,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.4787
1128,BROWN-FORMAN CORP,8725,Chambord Royale de France,1,15.99,11.84,375.0,5887,69702.08000000038,5830.0,97193.70000000238,16.76355291838183,2284.99000000007,68601.68000000001,353.43,27491.620000002004,28.285392983291434,27138.190000002003,27.921758303265886,0.9903176490572447,1.3944160633370173,35.05067567567568,15.93,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0093
9815,WINE GROUP INC,26399,Trapiche Malbec Mendoza Oak,2,7.99,3.94,750.0,17690,69698.59999999923,17697.0,135124.0300000047,7.826725325171891,1977.1499999999205,27100.409999999996,359.19,65425.43000000548,48.41879715991537,65066.24000000548,48.152974715158514,1.0003957037874505,1.938690734103787,102.79187817258885,48.35,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0055
1392,CONSTELLATION BRANDS INC,41546,Monkey Bay Svgn Bl,2,7.99,5.51,750.0,12643,69662.9300000005,12895.0,110089.05000000416,8.637884458909786,1440.5299999999754,79528.99,355.74,40426.12000000366,36.72129062790725,40070.380000003664,36.39815222313405,1.0199319781697382,1.58031036018731,45.00907441016334,35.23,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0024
3960,DIAGEO NORTH AMERICA INC,2749,John Begg Blue Cap,1,16.99,13.38,1750.0,5198,69549.2399999995,5431.0,92272.69000000191,16.989999999999903,9980.150000000256,257032.07000000007,350.79,22723.450000002413,24.626408962393903,22372.660000002412,24.246242306366,1.04482493266641,1.326724634230404,26.980568011958127,14.84,Magnum(1001-1750ml),High,0,0,Standard Portfolio,0,0.0036
3960,DIAGEO NORTH AMERICA INC,2772,Talisker Storm Scotch,1,62.99,46.15,750.0,1507,69548.05000000013,1461.0,78195.39000000052,53.589673202613675,1152.4499999999846,257032.07000000007,350.79,8647.34000000039,11.058631461522644,8296.550000000389,10.610024452848606,0.9694757796947578,1.124336196341959,36.48970747562298,3.99,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0134
9815,WINE GROUP INC,37731,Corbett Canyon Chard,2,12.99,6.7,3000.0,10377,69525.89999999882,10284.0,119782.16000000686,11.726161488724193,4627.799999999703,27100.409999999996,358.3,50256.26000000804,41.95638148452588,49897.96000000804,41.65725513716332,0.9910378722174039,1.7228422789206455,93.88059701492537,28.1,Extra Large(>1750ml),Mid,0,0,Standard Portfolio,0,0.0079
9165,ULTRA BEVERAGE COMPANY LLP,3409,Crystal Head Vodka,1,44.99,32.14,750.0,2163,69518.81999999956,1942.0,90317.58000000103,46.504024390244,1531.7799999999681,68054.70000000003,358.13,20798.76000000148,23.028473526417827,20440.630000001478,22.63195050177523,0.8978270920018493,1.2991817179866059,39.981331673926576,5.31,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0352
3924,HEAVEN HILL DISTILLERIES,2136,Elijah Craig 12 Yr Bourbon,1,27.99,21.53,750.0,3225,69434.2500000001,3158.0,91550.4200000022,28.989999999999686,2489.9199999999482,14069.869999999995,346.84,22116.170000002094,24.157365962932296,21769.330000002094,23.778514615226857,0.9792248062015504,1.31851960667829,30.00464468183928,8.63,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0273
3960,DIAGEO NORTH AMERICA INC,8053,Seagrams 7 Crown,1,0.99,0.75,50.0,92262,69196.5,92173.0,91251.27000000229,0.9899999999998145,4829.4600000002565,257032.07000000007,349.01,22054.77000000229,24.169274575577674,21705.76000000229,23.78680318641236,0.9990353558344715,1.3187266697015354,32.0,251.84,Miniature(≤200ml),High,0,2,Mid Tier Performers,0,0.0018
4425,MARTIGNETTI COMPANIES,25846,Groth Svgn Bl Napa Valley,2,21.99,12.05,750.0,5742,69191.1000000001,5550.0,107613.50000000108,19.685677187374765,618.8200000000203,144929.24,359.91,38422.400000000984,35.70407058594005,38062.49000000098,35.36962369962932,0.9665621734587252,1.5553084139434252,82.48962655601657,15.16,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0621
9744,FREDERICK WILDMAN & SONS,5346,Green Chartreuse Liqueur,1,49.99,36.22,750.0,1905,68999.09999999992,1899.0,94931.01000000117,49.98999999999972,1497.1699999999767,3999.9299999999994,363.41,25931.910000001255,27.31658495996296,25568.500000001255,26.933770113686705,0.9968503937007874,1.3758296847350369,38.017669795692996,5.19,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0206
8673,STE MICHELLE WINE ESTATES,13458,Ch Ste Michelle Harvest Rsl,2,8.99,5.99,750.0,11516,68980.8399999995,11461.0,106909.75000000089,9.504360812424908,1278.3800000000022,15919.700000000003,355.78,37928.910000001386,35.47750322117587,37573.13000000139,35.14471785782033,0.9952240361236541,1.5498470299869016,50.08347245409015,31.31,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0216
